   -0.0129542941597394    0.0000000000000000    0.0000000000000000    0.0000000000000000
   -0.0088253122014693   -0.0019369988555757   -0.0000107892057289    0.0000000000000000
   -0.0059001916716184   -0.0029339131429765   -0.0000600097277627    0.0000000000000000
   -0.0036280800526158   -0.0031938849932759   -0.0001452468656971    0.0000000000000000
   -0.0026245798046020   -0.0037637774067597   -0.0003144190759521    0.0000000000000000
   -0.0017233053552002   -0.0038963427008807   -0.0005425573964784    0.0000000000000000
   -0.0010915974501638   -0.0039136495763166   -0.0008768449817064    0.0000000000000000
   -0.0005315655975927   -0.0030607647607220   -0.0010932728359046   -0.0000013642959560
   -0.0002005334771761   -0.0019263295920701   -0.0010741614171677   -0.0000116517907815
   -0.0000607314284585   -0.0010621158161956   -0.0009039406681907   -0.0000288383065181
   -0.0000187887488799   -0.0007128519965385   -0.0009159870382345   -0.0000602180610570
   -0.0000023581926606   -0.0002866232456813   -0.0005573558064221   -0.0000641331432663
   -0.0000000841096916   -0.0001124717621304   -0.0003344681168306   -0.0000618907888035
    0.0000000000000000   -0.0000694160435813   -0.0002965560984910   -0.0000900606809639
    0.0000000000000000   -0.0000325172874767   -0.0001727511105039   -0.0000959166151562
    0.0000000000000000   -0.0000142759787046   -0.0000957831594532   -0.0000957747974908
    0.0000000000000000   -0.0000055633404229   -0.0000485183430909   -0.0000894227422884
    0.0000000000000000   -0.0000012116063873   -0.0000144667362224   -0.0000531418266008
    0.0000000000000000   -0.0000001835293445   -0.0000033154748593   -0.0000290522839377
    0.0000000000000000   -0.0000000083604394   -0.0000002938087564   -0.0000099860809805
    0.0000000000000000    0.0000000000000000    0.0000000000000000    0.0000000000000000
