   -0.0938309367796787    0.0000000000000000    0.0000000000000000    0.0000000000000000    0.0000000000000000
   -0.0489004841218241   -0.0193340289996822   -0.0002795075734084    0.0000000000000000    0.0000000000000000
   -0.0225546425412232   -0.0230364968603315   -0.0012697777710102    0.0000000000000000    0.0000000000000000
   -0.0138323038877165   -0.0295379488237991   -0.0038678493676731    0.0000000000000000    0.0000000000000000
   -0.0044063023191042   -0.0189147844439792   -0.0050743336225397   -0.0000000616568282    0.0000000000000000
   -0.0025881733572413   -0.0222629184950016   -0.0113521782304281   -0.0000905613151771    0.0000000000000000
   -0.0008013829527249   -0.0155223733836693   -0.0140598212744233   -0.0005079742278576    0.0000000000000000
   -0.0002173726086985   -0.0131727790825015   -0.0204931557463986   -0.0017716880844874    0.0000000000000000
   -0.0000201493361190   -0.0120055471016370   -0.0322676138096865   -0.0053654633627666    0.0000000000000000
    0.0000000000000000   -0.0095283573998932   -0.0450254178677820   -0.0132866940650764   -0.0000019282780767
    0.0000000000000000   -0.0032042665299448   -0.0268990700896309   -0.0134414706887631   -0.0000994511993847
    0.0000000000000000   -0.0023714340702435   -0.0381242021740972   -0.0307600637180503   -0.0008773047021595
    0.0000000000000000   -0.0011496554808202   -0.0428090711249203   -0.0545445971315603   -0.0035400303017666
    0.0000000000000000   -0.0001771870763929   -0.0245958197016697   -0.0495680894661938   -0.0059544841005575
    0.0000000000000000   -0.0000067369132242   -0.0245696535273867   -0.0798741490817328   -0.0162033658717576
    0.0000000000000000    0.0000000000000000   -0.0205648172571133   -0.1098515600352519   -0.0365950675565694
    0.0000000000000000    0.0000000000000000   -0.0099498232954430   -0.0895916553044632   -0.0487397311113301
    0.0000000000000000    0.0000000000000000   -0.0064593758491284   -0.1062262144239018   -0.0962164320493862
    0.0000000000000000    0.0000000000000000   -0.0020800576812155   -0.0748207349611394   -0.1217861803491534
    0.0000000000000000    0.0000000000000000   -0.0002971161814454   -0.0379005024893337   -0.1406829724178577
    0.0000000000000000    0.0000000000000000    0.0000000000000000    0.0000000000000000   -0.2537954693820813
