   -0.1295429415973941    0.0000000000000000    0.0000000000000000    0.0000000000000000
   -0.0888684481821659   -0.0195050416909880   -0.0001086443117661    0.0000000000000000
   -0.0605181882426767   -0.0300931084541546   -0.0006155189870530    0.0000000000000000
   -0.0383669249401331   -0.0337753147745695   -0.0015359847393586    0.0000000000000000
   -0.0290449137118214   -0.0416518445421834   -0.0034795188602634    0.0000000000000000
   -0.0203408234935513   -0.0459900034023809   -0.0064040097151594    0.0000000000000000
   -0.0141544970471922   -0.0507474081800072   -0.0113698503991070    0.0000000000000000
   -0.0078683992157001   -0.0453063914440128   -0.0161829643670224   -0.0000201947328398
   -0.0035016737930755   -0.0336371659453878   -0.0187567828424296   -0.0002034611427311
   -0.0012968430263856   -0.0226801431220758   -0.0193025124151373   -0.0006158056487389
   -0.0005093605796019   -0.0193253264732199   -0.0248322914785640   -0.0016325039351240
   -0.0000841206973858   -0.0102243331161171   -0.0198818187810135   -0.0022877370569829
   -0.0000040608204789   -0.0054301427856095   -0.0161481388503366   -0.0029880906456097
    0.0000000000000000   -0.0045943045071639   -0.0209346594502012   -0.0059606709216390
    0.0000000000000000   -0.0030032734810280   -0.0207596348445615   -0.0088587901710866
    0.0000000000000000   -0.0019101665585449   -0.0203284815264146   -0.0128149403346768
    0.0000000000000000   -0.0011470946557937   -0.0196806227597546   -0.0184379063634641
    0.0000000000000000   -0.0004279375557263   -0.0130041085804426   -0.0187696133165526
    0.0000000000000000   -0.0001356105113915   -0.0088284250400283   -0.0214668400465059
    0.0000000000000000   -0.0000213033781984   -0.0048556903834891   -0.0254457032303184
    0.0000000000000000    0.0000000000000000    0.0000000000000000   -0.0211936302349996
