   1.6944791762478713E-002  0.34877886931027918       0.36121199999999998       0.43641994793608374     
   2.7720398091113169E-002  0.39547130810575765       0.36121200000000003       0.46156043170456984     
   3.7200779291628024E-002  0.43654915155236590       0.36121199999999998       0.48848265995573048     
   4.6229353719756588E-002  0.47567086284026922       0.36121200000011261       0.51641078073768520     
   5.4931122772206124E-002  0.51337721885166865       0.36121200000000880       0.54489893482496221     
   6.3205134465058904E-002  0.54922817242184874       0.36121200000000059       0.57320940702689649     
   7.1207391679212140E-002  0.58390239240372399       0.36121199999999992       0.60152920632074747     
   7.8852445433430590E-002  0.61702450151527188       0.36121200000000003       0.62943616448239181     
   8.6178978911995302E-002  0.64877387957719168       0.36121199999999998       0.65701257591855622     
   9.3230362171289771E-002  0.67932548722403940       0.36121199999999992       0.68439563680793203     
  0.10004693588148676       0.70886106907044022       0.36121199999999998       0.71172060369351098     
  0.10668167278524579       0.73760930672216185       0.36121199999999998       0.73901662466215357     
  0.11316746313876279       0.76571259920270784       0.36121199999999998       0.76603742971219524     
  0.11950617076498854       0.79317766522056388       0.36121199999999992       0.79234058718843403     
  0.12570843702627327       0.82005286295746738       0.36121199999999992       0.81772812568237341     
  0.13184800322725351       0.84665731590958992       0.36121199999999998       0.84249468534668537     
  0.13799459628509925       0.87329041769368132       0.36121200000000003       0.86696203917098114     
  0.14423225164752265       0.90031753470936549       0.36121199999999998       0.89151710977995480     
  0.15064629389835246       0.92811027170879690       0.36121199999999992       0.91652813997607174     
  0.15741249075088756       0.95742930553294137       0.36121199999999992       0.94269600878926230     
  0.16539960606043563       0.99203621984352153       0.36121200000000003       0.97340249276896251     
